Roll Year,Jurisdiction,Neigh Code,Neigh Description,Situs Street Address,Situs City,Legal Description,First PID,Property Class,Property SubClass,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total,Predominant Manual Class Code,Primary Actual Use Code
2024,Township of Esquimalt,307200,Continuous Structures, ,ESQUIMALT,"ESQUIMALT LAND DISTRICT, PTN FIBRE OPTIC CABLE LOCATED IN ESQUIMALT",,02,0201,40100,0,43600,43600,8008 - Non-Manualized Structures - Ind,525 - Fiberoptic Conduit
2024,Township of Esquimalt,307200,Continuous Structures, ,ESQUIMALT,"ESQUIMALT LAND DISTRICT, PTN FIBRE OPTIC CABLE LOCATED IN ESQUIMALT",,02,0201,61300,0,66500,66500,8008 - Non-Manualized Structures - Ind,525 - Fiberoptic Conduit
2024,Township of Esquimalt,307240,North Esquimalt,1003 CRAIGFLOWER,ESQUIMALT,"LOT A, PLAN VIP70825, SECTION 2&10, ESQUIMALT LAND DISTRICT, EXCEPT PLAN EPP59914",024-793-841,"02, 06, 08","0201, 0202",9289900,7768700,1568400,9337100,1502 - 1 STY Gen Comm - Average Quality,612 - Golf Courses (Includes Public & Private)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 1, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-418,01,0106,418100,430000,21700,451700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 2, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-426,01,0106,409000,423000,21800,444800,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 3, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENTOF THE STRATA LOT AS SHOWN ON FORM 1.",000-098-434,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 4, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-451,01,0106,404200,413000,21700,434700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 4, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-451,01,0106,404200,413000,21700,434700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 5, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-477,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 6, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-485,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 7, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-493,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 8, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-515,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 9, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-043-036,01,0106,407300,417000,21900,438900,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 10, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-531,01,0106,407300,417000,21900,438900,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 11, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-558,01,0106,407300,417000,21900,438900,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 12, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENTOF THE STRATA LOT AS SHOWN ON FORM 1.",000-098-574,01,0106,407300,417000,21900,438900,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 13, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-604,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 14, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-621,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 14, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-621,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 15, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-639,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 16, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-647,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 17, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-655,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 18, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-663,01,0106,404100,414000,21600,435600,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 19, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-671,01,0106,409000,423000,21800,444800,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 20, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-680,01,0106,403000,412000,21500,433500,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 21, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-698,01,0106,403000,412000,21500,433500,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 22, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-701,01,0106,409000,423000,21800,444800,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 23, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-710,01,0106,434300,443000,21700,464700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 23, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-710,01,0106,434300,443000,21700,464700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 24, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-736,01,0106,434300,443000,21700,464700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 25, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1",000-098-744,01,0106,435800,440000,22000,462000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 26, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-752,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 27, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-761,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 28, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-779,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 29, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-787,01,0106,483100,441000,20100,461100,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 30, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-795,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 30, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-795,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 31, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-809,01,0106,438000,442000,22300,464300,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 32, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-817,01,0106,438000,442000,22300,464300,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 33, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-825,01,0106,438000,442000,22300,464300,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 34, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-833,01,0106,438000,442000,22300,464300,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 34, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-833,01,0106,438000,442000,22300,464300,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 35, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-841,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 36, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-850,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 37, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-868,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 38, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-892,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 39, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-906,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 40, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-914,01,0106,434800,439000,22000,461000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 41, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-922,01,0106,434300,443000,21700,464700,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 42, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1",000-098-931,01,0106,427300,432000,21500,453500,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 42, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1",000-098-931,01,0106,427300,432000,21500,453500,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 43, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-949,01,0106,427300,432000,21500,453500,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307220,Saxe Point,477 LAMPSON,ESQUIMALT,"STRATA LOT 44, PLAN VIS26, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-098-957,01,0106,412100,420000,21500,441500,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,1027 WURTELE,ESQUIMALT,"STRATA LOT 1, PLAN VIS31, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-105-252,01,0102,793000,665000,122000,787000,2090 - 1 STY Duplex - After 1930 - Standard,"035 - Duplex, Strata Side by Side"
2024,Township of Esquimalt,307210,West Esquimalt,1025 WURTELE,ESQUIMALT,"STRATA LOT 2, PLAN VIS31, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-105-261,01,0102,805000,665000,132000,797000,2090 - 1 STY Duplex - After 1930 - Standard,"035 - Duplex, Strata Side by Side"
2024,Township of Esquimalt,307240,North Esquimalt,840 CRAIGFLOWER,ESQUIMALT,"STRATA LOT 1, PLAN VIS40, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-109-088,01,0106,488700,518000,28800,546800,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,840 CRAIGFLOWER,ESQUIMALT,"STRATA LOT 2, PLAN VIS40, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",000-109-096,01,0106,495600,518000,28300,546300,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
